timestamp,src_ip,dst_ip,protocol,sport,dport
2025-11-25T18:11:04.082906,192.168.31.131,10.0.0.99,TCP,80,65366
2025-11-25T18:11:04.097517,192.168.31.131,10.0.0.99,TCP,80,65290
2025-11-25T18:11:04.112899,192.168.31.131,10.0.0.99,TCP,80,25337
2025-11-25T18:11:04.120084,192.168.31.131,104.208.16.88,TCP,55833,443
2025-11-25T18:11:04.123365,104.208.16.88,192.168.31.131,TCP,443,55832
2025-11-25T18:11:04.124884,192.168.31.131,104.208.16.88,TCP,55832,443
2025-11-25T18:11:04.126891,192.168.31.131,104.208.16.88,TCP,55832,443
2025-11-25T18:11:04.129173,192.168.31.131,10.0.0.99,TCP,80,4991
2025-11-25T18:11:04.144193,192.168.31.131,10.0.0.99,TCP,80,41510
2025-11-25T18:11:04.159298,192.168.31.131,10.0.0.99,TCP,80,62209
2025-11-25T18:11:04.175075,192.168.31.131,10.0.0.99,TCP,80,23384
2025-11-25T18:11:04.190696,192.168.31.131,10.0.0.99,TCP,80,45592
2025-11-25T18:11:04.206887,192.168.31.131,10.0.0.99,TCP,80,16676
2025-11-25T18:11:04.223180,192.168.31.131,10.0.0.99,TCP,80,47801
2025-11-25T18:11:04.287731,192.168.31.131,10.0.0.99,TCP,80,16818
2025-11-25T18:11:04.303783,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T18:11:04.306329,192.168.31.131,10.0.0.99,TCP,80,30459
2025-11-25T18:11:04.319469,192.168.31.131,10.0.0.99,TCP,80,3170
2025-11-25T18:11:04.335468,192.168.31.131,10.0.0.99,TCP,80,43204
2025-11-25T18:11:04.351537,192.168.31.131,10.0.0.99,TCP,80,49941
2025-11-25T18:11:04.366941,192.168.31.131,10.0.0.99,TCP,80,32211
2025-11-25T18:11:04.376839,104.208.16.88,192.168.31.131,TCP,443,55833
2025-11-25T18:11:04.379098,192.168.31.131,104.208.16.88,TCP,55833,443
2025-11-25T18:11:04.381657,192.168.31.131,104.208.16.88,TCP,55833,443
2025-11-25T18:11:04.384865,192.168.31.131,10.0.0.99,TCP,80,9187
2025-11-25T18:11:04.387861,104.208.16.88,192.168.31.131,TCP,443,55832
2025-11-25T18:11:04.389145,104.208.16.88,192.168.31.131,TCP,443,55832
2025-11-25T18:11:04.391619,192.168.31.131,104.208.16.88,TCP,55832,443
2025-11-25T18:11:04.402671,192.168.31.131,10.0.0.99,TCP,80,22204
2025-11-25T18:11:04.421520,192.168.31.131,10.0.0.99,TCP,80,13696
2025-11-25T18:11:04.441365,192.168.31.131,10.0.0.99,TCP,80,58660
2025-11-25T18:11:04.460523,192.168.31.131,10.0.0.99,TCP,80,63826
2025-11-25T18:11:04.477665,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:11:04.480804,192.168.31.131,10.0.0.99,TCP,80,49792
2025-11-25T18:11:04.497549,192.168.31.131,10.0.0.99,TCP,80,52503
2025-11-25T18:11:04.515554,192.168.31.131,10.0.0.99,TCP,80,23386
2025-11-25T18:11:04.533405,192.168.31.131,10.0.0.99,TCP,80,49989
2025-11-25T18:11:04.553239,192.168.31.131,10.0.0.99,TCP,80,61787
2025-11-25T18:11:04.572436,192.168.31.131,10.0.0.99,TCP,80,29985
2025-11-25T18:11:04.590074,192.168.31.131,10.0.0.99,TCP,80,20527
2025-11-25T18:11:04.606983,192.168.31.131,10.0.0.99,TCP,80,30660
2025-11-25T18:11:04.623447,192.168.31.131,10.0.0.99,TCP,80,20230
2025-11-25T18:11:04.632045,104.208.16.88,192.168.31.131,TCP,443,55833
2025-11-25T18:11:04.635088,104.208.16.88,192.168.31.131,TCP,443,55833
2025-11-25T18:11:04.636631,192.168.31.131,104.208.16.88,TCP,55833,443
2025-11-25T18:11:04.650081,192.168.31.131,10.0.0.99,TCP,80,47375
2025-11-25T18:11:04.663959,104.208.16.88,192.168.31.131,TCP,443,55832
2025-11-25T18:11:04.667078,104.208.16.88,192.168.31.131,TCP,443,55832
2025-11-25T18:11:04.669134,104.208.16.88,192.168.31.131,TCP,443,55832
2025-11-25T18:11:04.672210,104.208.16.88,192.168.31.131,TCP,443,55832
2025-11-25T18:11:04.673609,104.208.16.88,192.168.31.131,TCP,443,55832
2025-11-25T18:11:04.675566,192.168.31.131,104.208.16.88,TCP,55832,443
2025-11-25T18:11:04.677566,192.168.31.131,104.208.16.88,TCP,55832,443
2025-11-25T18:11:04.678664,192.168.31.131,104.208.16.88,TCP,55832,443
2025-11-25T18:11:04.680705,192.168.31.131,104.208.16.88,TCP,55832,443
2025-11-25T18:11:04.683264,192.168.31.131,104.208.16.88,TCP,55832,443
2025-11-25T18:11:04.686393,192.168.31.131,10.0.0.99,TCP,80,30684
2025-11-25T18:11:04.688294,192.168.31.131,10.0.0.99,TCP,80,54770
2025-11-25T18:11:04.699907,192.168.31.131,10.0.0.99,TCP,80,58596
2025-11-25T18:11:04.717346,192.168.31.131,10.0.0.99,TCP,80,39842
2025-11-25T18:11:04.732822,192.168.31.131,10.0.0.99,TCP,80,37699
2025-11-25T18:11:04.749301,192.168.31.131,10.0.0.99,TCP,80,33267
2025-11-25T18:11:04.765557,192.168.31.131,10.0.0.99,TCP,80,57918
2025-11-25T18:11:04.782670,192.168.31.131,10.0.0.99,TCP,80,36106
2025-11-25T18:11:04.808966,192.168.31.131,10.0.0.99,TCP,80,60147
2025-11-25T18:11:04.834420,192.168.31.131,10.0.0.99,TCP,80,34170
2025-11-25T18:11:04.852102,192.168.31.131,10.0.0.99,TCP,80,54969
2025-11-25T18:11:04.869075,192.168.31.131,10.0.0.99,TCP,80,29361
2025-11-25T18:11:04.884389,192.168.31.131,10.0.0.99,TCP,80,8386
2025-11-25T18:11:04.909714,192.168.31.131,10.0.0.99,TCP,80,38448
2025-11-25T18:11:04.929793,192.168.31.131,10.0.0.99,TCP,80,26239
2025-11-25T18:11:04.933782,104.208.16.88,192.168.31.131,TCP,443,55833
2025-11-25T18:11:04.937550,104.208.16.88,192.168.31.131,TCP,443,55833
2025-11-25T18:11:04.940236,104.208.16.88,192.168.31.131,TCP,443,55833
2025-11-25T18:11:04.942356,104.208.16.88,192.168.31.131,TCP,443,55833
2025-11-25T18:11:04.943917,104.208.16.88,192.168.31.131,TCP,443,55833
2025-11-25T18:11:04.946340,104.208.16.88,192.168.31.131,TCP,443,55832
2025-11-25T18:11:04.948340,104.208.16.88,192.168.31.131,TCP,443,55832
2025-11-25T18:11:04.950386,192.168.31.131,104.208.16.88,TCP,55833,443
2025-11-25T18:11:04.952364,192.168.31.131,104.208.16.88,TCP,55833,443
2025-11-25T18:11:04.954627,192.168.31.131,10.0.0.99,TCP,80,5536
2025-11-25T18:11:04.963152,192.168.31.131,10.0.0.99,TCP,80,32198
2025-11-25T18:11:04.977400,192.168.31.131,10.0.0.99,TCP,80,12424
2025-11-25T18:11:04.992826,192.168.31.131,10.0.0.99,TCP,80,48286
2025-11-25T18:11:05.007763,192.168.31.131,10.0.0.99,TCP,80,31111
2025-11-25T18:11:05.023551,192.168.31.131,10.0.0.99,TCP,80,59011
2025-11-25T18:11:05.038103,192.168.31.131,10.0.0.99,TCP,80,43653
2025-11-25T18:11:05.054461,192.168.31.131,10.0.0.99,TCP,80,60296
2025-11-25T18:11:05.056461,104.208.16.88,192.168.31.131,TCP,443,55832
2025-11-25T18:11:05.057459,104.208.16.88,192.168.31.131,TCP,443,55832
2025-11-25T18:11:05.058523,192.168.31.131,104.208.16.88,TCP,55832,443
2025-11-25T18:11:05.059993,192.168.31.131,104.208.16.88,TCP,55832,443
2025-11-25T18:11:05.069943,192.168.31.131,10.0.0.99,TCP,80,47038
2025-11-25T18:11:05.085147,192.168.31.131,10.0.0.99,TCP,80,50940
2025-11-25T18:11:05.101190,192.168.31.131,10.0.0.99,TCP,80,17639
2025-11-25T18:11:05.115798,192.168.31.131,10.0.0.99,TCP,80,10525
2025-11-25T18:11:05.131336,192.168.31.131,10.0.0.99,TCP,80,59034
2025-11-25T18:11:05.145147,192.168.31.131,10.0.0.99,TCP,80,53616
2025-11-25T18:11:05.161172,192.168.31.131,10.0.0.99,TCP,80,22941
2025-11-25T18:11:05.177564,192.168.31.131,10.0.0.99,TCP,80,44141
2025-11-25T18:11:05.192684,192.168.31.131,10.0.0.99,TCP,80,39164
2025-11-25T18:11:05.209655,192.168.31.131,10.0.0.99,TCP,80,3721
2025-11-25T18:11:05.224560,192.168.31.131,10.0.0.99,TCP,80,49839
2025-11-25T18:11:05.234253,104.208.16.88,192.168.31.131,TCP,443,55833
2025-11-25T18:11:05.235572,104.208.16.88,192.168.31.131,TCP,443,55833
2025-11-25T18:11:05.237587,192.168.31.131,104.208.16.88,TCP,55833,443
2025-11-25T18:11:05.239977,192.168.31.131,10.0.0.99,TCP,80,26878
2025-11-25T18:11:05.256002,192.168.31.131,10.0.0.99,TCP,80,15333
2025-11-25T18:11:05.270612,192.168.31.131,10.0.0.99,TCP,80,9391
2025-11-25T18:11:05.297369,192.168.31.131,10.0.0.99,TCP,80,32472
2025-11-25T18:11:05.315450,192.168.31.131,10.0.0.99,TCP,80,11480
2025-11-25T18:11:05.326537,104.208.16.88,192.168.31.131,TCP,443,55832
2025-11-25T18:11:05.331878,192.168.31.131,10.0.0.99,TCP,80,29416
2025-11-25T18:11:05.347655,192.168.31.131,10.0.0.99,TCP,80,26122
2025-11-25T18:11:05.363523,192.168.31.131,10.0.0.99,TCP,80,49474
2025-11-25T18:11:05.377618,192.168.31.131,104.208.16.88,TCP,55832,443
2025-11-25T18:11:05.393600,192.168.31.131,10.0.0.99,TCP,80,39613
2025-11-25T18:11:05.418451,192.168.31.131,10.0.0.99,TCP,80,60967
2025-11-25T18:11:05.437451,192.168.31.131,10.0.0.99,TCP,80,7040
2025-11-25T18:11:05.455096,192.168.31.131,10.0.0.99,TCP,80,18484
2025-11-25T18:11:05.469792,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:11:05.472889,192.168.31.131,10.0.0.99,TCP,80,33270
2025-11-25T18:11:05.488924,192.168.31.131,10.0.0.99,TCP,80,9706
2025-11-25T18:11:05.505102,192.168.31.131,10.0.0.99,TCP,80,64498
2025-11-25T18:11:05.522169,192.168.31.131,10.0.0.99,TCP,80,65165
2025-11-25T18:11:05.540098,192.168.31.131,10.0.0.99,TCP,80,63272
2025-11-25T18:11:05.565800,192.168.31.131,10.0.0.99,TCP,80,1773
2025-11-25T18:11:05.581744,192.168.31.131,10.0.0.99,TCP,80,2440
2025-11-25T18:11:05.597254,192.168.31.131,10.0.0.99,TCP,80,59845
2025-11-25T18:11:05.613039,192.168.31.131,10.0.0.99,TCP,80,36699
2025-11-25T18:11:05.628301,192.168.31.131,10.0.0.99,TCP,80,7341
2025-11-25T18:11:05.653954,192.168.31.131,10.0.0.99,TCP,80,40990
2025-11-25T18:11:05.670960,192.168.31.131,10.0.0.99,TCP,80,51695
2025-11-25T18:11:05.689980,192.168.31.131,10.0.0.99,TCP,80,28407
2025-11-25T18:11:05.706793,192.168.31.131,10.0.0.99,TCP,80,44742
2025-11-25T18:11:05.722723,192.168.31.131,10.0.0.99,TCP,80,6175
2025-11-25T18:11:05.739251,192.168.31.131,10.0.0.99,TCP,80,18108
2025-11-25T18:11:05.756772,192.168.31.131,10.0.0.99,TCP,80,18746
2025-11-25T18:11:05.772606,192.168.31.131,10.0.0.99,TCP,80,24230
2025-11-25T18:11:05.790196,192.168.31.131,10.0.0.99,TCP,80,51477
2025-11-25T18:11:05.806848,192.168.31.131,10.0.0.99,TCP,80,32484
2025-11-25T18:11:05.822384,192.168.31.131,10.0.0.99,TCP,80,42393
2025-11-25T18:11:05.838942,192.168.31.131,10.0.0.99,TCP,80,46989
2025-11-25T18:11:05.854971,192.168.31.131,10.0.0.99,TCP,80,47875
2025-11-25T18:11:05.870940,192.168.31.131,10.0.0.99,TCP,80,33960
2025-11-25T18:11:05.886684,192.168.31.131,10.0.0.99,TCP,80,1910
2025-11-25T18:11:05.903478,192.168.31.131,10.0.0.99,TCP,80,4489
2025-11-25T18:11:05.919205,192.168.31.131,10.0.0.99,TCP,80,57057
2025-11-25T18:11:05.934070,192.168.31.131,10.0.0.99,TCP,80,12164
2025-11-25T18:11:05.949219,192.168.31.131,10.0.0.99,TCP,80,9400
2025-11-25T18:11:05.964558,192.168.31.131,10.0.0.99,TCP,80,54393
2025-11-25T18:11:05.980228,192.168.31.131,10.0.0.99,TCP,80,11995
2025-11-25T18:11:05.994749,192.168.31.131,10.0.0.99,TCP,80,21074
2025-11-25T18:11:06.010353,192.168.31.131,10.0.0.99,TCP,80,40382
2025-11-25T18:11:06.025903,192.168.31.131,10.0.0.99,TCP,80,48490
2025-11-25T18:11:06.040900,192.168.31.131,10.0.0.99,TCP,80,61828
2025-11-25T18:11:06.057658,192.168.31.131,10.0.0.99,TCP,80,27962
2025-11-25T18:11:06.073493,192.168.31.131,10.0.0.99,TCP,80,44123
2025-11-25T18:11:06.088756,192.168.31.131,10.0.0.99,TCP,80,12207
2025-11-25T18:11:10.038577,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T18:11:10.475441,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:11:10.975366,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:11:11.998112,192.168.31.131,192.168.31.1,UDP,54442,53
2025-11-25T18:11:12.001322,192.168.31.131,192.168.31.1,UDP,58439,53
2025-11-25T18:11:12.012764,192.168.31.1,192.168.31.131,UDP,53,54442
2025-11-25T18:11:12.016856,192.168.31.1,192.168.31.131,UDP,53,58439
2025-11-25T18:11:13.334971,192.168.31.131,224.0.0.251,UDP,5353,5353
2025-11-25T18:11:13.338966,192.168.31.131,224.0.0.251,UDP,5353,5353
2025-11-25T18:11:13.600921,192.168.31.131,224.0.0.251,UDP,5353,5353
2025-11-25T18:11:13.872417,192.168.31.131,224.0.0.251,UDP,5353,5353
2025-11-25T18:11:14.146740,192.168.31.131,224.0.0.251,UDP,5353,5353
2025-11-25T18:11:14.165179,192.168.31.131,224.0.0.251,UDP,5353,5353
2025-11-25T18:11:14.323277,192.168.31.131,104.208.16.88,TCP,55833,443
2025-11-25T18:11:14.327850,192.168.31.131,104.208.16.88,TCP,55832,443
2025-11-25T18:11:14.582293,104.208.16.88,192.168.31.131,TCP,443,55833
2025-11-25T18:11:14.586989,104.208.16.88,192.168.31.131,TCP,443,55832
2025-11-25T18:11:14.589327,192.168.31.131,104.208.16.88,TCP,55832,443
