timestamp,src_ip,dst_ip,protocol,sport,dport
2025-11-25T17:50:56.089161,20.189.173.16,192.168.31.131,TCP,443,62920
2025-11-25T17:50:56.094529,192.168.31.131,20.189.173.16,TCP,62920,443
2025-11-25T17:50:56.100629,192.168.31.131,20.189.173.16,TCP,62920,443
2025-11-25T17:50:56.315838,20.189.173.16,192.168.31.131,TCP,443,62920
2025-11-25T17:50:56.318903,20.189.173.16,192.168.31.131,TCP,443,62920
2025-11-25T17:50:56.321855,192.168.31.131,20.189.173.16,TCP,62920,443
2025-11-25T17:50:56.540795,20.189.173.16,192.168.31.131,TCP,443,62920
2025-11-25T17:50:56.547411,20.189.173.16,192.168.31.131,TCP,443,62920
2025-11-25T17:50:56.554489,20.189.173.16,192.168.31.131,TCP,443,62920
2025-11-25T17:50:56.559477,20.189.173.16,192.168.31.131,TCP,443,62920
2025-11-25T17:50:56.563466,20.189.173.16,192.168.31.131,TCP,443,62920
2025-11-25T17:50:56.567463,192.168.31.131,20.189.173.16,TCP,62920,443
2025-11-25T17:50:56.577931,192.168.31.131,20.189.173.16,TCP,62920,443
2025-11-25T17:50:56.581181,192.168.31.131,20.189.173.16,TCP,62920,443
2025-11-25T17:50:56.583517,192.168.31.131,20.189.173.16,TCP,62920,443
2025-11-25T17:50:56.585722,192.168.31.131,20.189.173.16,TCP,62920,443
2025-11-25T17:50:56.795784,20.189.173.16,192.168.31.131,TCP,443,62920
2025-11-25T17:50:56.800779,20.189.173.16,192.168.31.131,TCP,443,62920
2025-11-25T17:50:56.803779,20.189.173.16,192.168.31.131,TCP,443,62920
2025-11-25T17:50:56.807781,20.189.173.16,192.168.31.131,TCP,443,62920
2025-11-25T17:50:56.811780,192.168.31.131,20.189.173.16,TCP,62920,443
2025-11-25T17:50:56.815823,192.168.31.131,20.189.173.16,TCP,62920,443
2025-11-25T17:50:57.017447,20.189.173.16,192.168.31.131,TCP,443,62920
2025-11-25T17:50:57.065623,192.168.31.131,20.189.173.16,TCP,62920,443
2025-11-25T17:50:57.717084,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T17:50:58.472995,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:50:58.544704,192.168.31.2,224.0.0.251,UDP,5353,5353
2025-11-25T17:50:58.969267,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:51:02.511922,192.168.31.131,20.189.173.16,TCP,62920,443
2025-11-25T17:51:02.727516,20.189.173.16,192.168.31.131,TCP,443,62920
2025-11-25T17:51:02.731518,192.168.31.131,20.189.173.16,TCP,62920,443
2025-11-25T17:51:04.160975,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T17:51:04.484032,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:51:05.076555,192.168.31.131,224.0.0.251,UDP,5353,5353
2025-11-25T17:51:05.086814,192.168.31.131,224.0.0.251,UDP,5353,5353
2025-11-25T17:51:05.349241,192.168.31.131,224.0.0.251,UDP,5353,5353
2025-11-25T17:51:05.473511,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:51:05.619617,192.168.31.131,224.0.0.251,UDP,5353,5353
2025-11-25T17:51:05.889526,192.168.31.131,224.0.0.251,UDP,5353,5353
2025-11-25T17:51:05.898218,192.168.31.131,224.0.0.251,UDP,5353,5353
2025-11-25T17:51:10.317530,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T17:51:10.478651,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:51:10.981580,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:51:11.482533,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:51:16.551526,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T17:51:16.983961,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:51:17.337424,192.168.31.131,20.44.229.112,TCP,62933,443
2025-11-25T17:51:17.394546,20.44.229.112,192.168.31.131,TCP,443,62933
2025-11-25T17:51:17.396980,192.168.31.131,20.44.229.112,TCP,62933,443
2025-11-25T17:51:17.400340,192.168.31.131,20.44.229.112,TCP,62933,443
2025-11-25T17:51:17.450932,20.44.229.112,192.168.31.131,TCP,443,62933
2025-11-25T17:51:17.454062,20.44.229.112,192.168.31.131,TCP,443,62933
2025-11-25T17:51:17.457108,20.44.229.112,192.168.31.131,TCP,443,62933
2025-11-25T17:51:17.459397,20.44.229.112,192.168.31.131,TCP,443,62933
2025-11-25T17:51:17.462804,20.44.229.112,192.168.31.131,TCP,443,62933
2025-11-25T17:51:17.464830,192.168.31.131,20.44.229.112,TCP,62933,443
2025-11-25T17:51:17.466861,192.168.31.131,20.44.229.112,TCP,62933,443
2025-11-25T17:51:17.469370,192.168.31.131,20.44.229.112,TCP,62933,443
2025-11-25T17:51:17.472373,192.168.31.131,20.44.229.112,TCP,62933,443
2025-11-25T17:51:17.474407,192.168.31.131,20.44.229.112,TCP,62933,443
2025-11-25T17:51:17.478998,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:51:17.513088,20.44.229.112,192.168.31.131,TCP,443,62933
2025-11-25T17:51:17.515098,20.44.229.112,192.168.31.131,TCP,443,62933
2025-11-25T17:51:17.516098,20.44.229.112,192.168.31.131,TCP,443,62933
2025-11-25T17:51:17.557676,192.168.31.131,20.44.229.112,TCP,62933,443
2025-11-25T17:51:17.636380,192.168.31.131,140.82.112.26,TCP,60861,443
2025-11-25T17:51:17.874487,140.82.112.26,192.168.31.131,TCP,443,60861
2025-11-25T17:51:17.951203,20.44.229.112,192.168.31.131,TCP,443,62933
2025-11-25T17:51:17.957190,20.44.229.112,192.168.31.131,TCP,443,62933
2025-11-25T17:51:17.961174,192.168.31.131,20.44.229.112,TCP,62933,443
2025-11-25T17:51:17.980597,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:51:18.284875,192.168.31.131,20.44.229.112,TCP,62933,443
2025-11-25T17:51:18.330018,20.44.229.112,192.168.31.131,TCP,443,62933
2025-11-25T17:51:19.264577,20.44.229.112,192.168.31.131,TCP,443,62933
2025-11-25T17:51:19.308326,192.168.31.131,20.44.229.112,TCP,62933,443
2025-11-25T17:51:21.773441,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T17:51:21.978453,192.168.31.131,224.0.0.22,OTHER,,
